X1,X2,X3,X4,X5,X6,X7,X8,X9,Y
633,1,42,3,126041.02,1,0,1,11796.89,0
569,1,35,2,109196.66,3,1,0,109393.19,1
684,0,38,3,134168.5,3,1,0,3966.5,1
681,1,29,8,0,1,1,0,66367.33,0
566,1,65,4,120100.41,1,1,0,107563.16,1
592,0,62,5,0,1,1,1,100941.57,0
686,1,22,8,0,2,0,0,142331.85,0
494,1,67,5,0,2,1,1,85890.16,0
816,0,25,2,150355.35,2,1,1,35770.84,0
715,0,37,9,105489.31,1,0,0,143096.49,1
617,1,50,7,0,1,1,0,184839.7,1
597,1,35,9,0,3,0,1,73181.39,1
616,0,57,7,116936.81,1,1,1,104379.36,0
579,0,50,5,117721.02,1,0,1,192146.63,1
704,0,44,9,153656.85,1,1,0,158742.81,0
602,1,49,0,191808.73,1,0,0,97640.2,0
619,1,58,5,152199.33,1,1,1,86022.09,0
492,0,52,8,125396.24,1,1,0,10014.72,1
733,0,28,5,0,2,0,0,12761.16,0
759,0,31,1,109848.6,1,1,1,42012.55,0
512,0,46,3,0,2,1,1,56408.14,0
805,1,26,2,0,2,1,1,25042.1,0
626,1,43,4,137638.69,1,1,0,130442.08,1
553,1,31,6,0,2,0,0,124596.63,0
569,0,44,4,0,2,0,0,134394.78,0
670,1,38,10,89416.99,1,0,0,144275.39,0
617,0,45,1,0,1,1,0,143298.06,0
508,0,60,7,143262.04,1,1,1,129562.74,0
621,0,37,9,83061.26,2,1,0,9170.54,0
644,1,44,5,73348.56,1,1,0,157166.79,1
477,0,24,2,95675.62,2,0,0,162699.7,1
675,1,42,2,92616.64,2,1,0,8567.18,0
616,0,36,6,0,1,1,1,12916.32,1
717,0,42,5,190305.78,1,1,0,99347.8,1
526,0,35,9,118536.4,1,1,0,40980.87,1
525,1,35,7,165358.77,1,0,1,94738.54,0
691,0,29,9,0,2,0,0,199635.93,0
695,1,63,1,146202.93,1,1,1,126688.83,1
663,0,27,9,0,2,1,0,150850.29,0
747,1,41,9,0,1,1,0,32430.94,1
546,0,52,2,0,1,1,0,137332.37,1
667,1,71,4,137260.78,1,0,1,94433.08,1
636,1,60,7,124447.73,1,1,1,141364.62,1
672,0,34,8,0,2,1,1,16245.25,0
667,1,42,7,0,1,0,1,108348.94,1
619,1,29,5,0,2,1,0,194310.1,0
540,1,28,8,0,2,0,0,197588.32,0
757,0,30,6,161378.02,1,0,0,71926.28,1
615,0,61,1,104267.7,1,1,0,62845.64,1
705,0,47,3,63488.7,1,0,1,28640.92,1
644,0,46,6,12459.19,1,0,0,156787.34,1
471,1,23,6,104592.55,2,1,0,131736.23,0
577,0,39,4,0,2,1,0,91366.42,0
660,0,31,6,172325.67,1,0,1,45438.38,0
617,1,41,7,0,2,0,1,14496.67,0
447,1,41,3,0,4,1,1,197490.39,1
625,0,49,4,128504.76,1,1,0,126812.63,1
732,0,45,6,98792.4,1,1,0,81491.7,1
628,1,40,5,181768.32,2,1,1,129107.97,0
660,1,35,9,113948.58,1,1,0,188891.96,1
806,1,31,9,0,2,0,1,140168.36,0
665,0,37,5,160389.82,1,0,1,183542.08,0
692,1,27,1,125547.53,1,0,0,7900.46,0
507,1,46,6,92783.68,1,1,1,51424.29,0
696,1,49,5,97036.22,2,1,0,152450.84,1
641,1,40,5,102145.13,1,1,1,100637.07,0
688,0,46,8,155681.72,1,1,0,26287.21,0
535,1,38,8,127475.24,1,0,0,60775.76,1
488,1,43,10,112751.13,1,1,1,28332,0
674,1,45,7,144889.18,1,1,1,102591.9,1
829,0,22,7,150126.44,1,1,0,152107.93,1
585,0,44,4,0,2,0,1,101728.46,0
709,1,42,9,118546.71,1,0,1,77142.85,0
832,1,61,2,0,1,0,1,127804.66,1
542,1,34,8,108653.93,1,0,1,144725.14,0
747,1,37,9,135776.36,3,1,0,85470.45,1
752,0,36,3,0,2,1,1,48505.1,0
717,1,50,9,90305.76,1,1,1,124626.57,0
645,1,28,7,117466.03,2,1,1,34490.06,0
681,0,44,4,91115.76,2,0,0,24208.84,1
528,1,23,7,104744.89,1,1,0,170262.97,0
710,0,31,3,0,2,1,1,112289.06,0
623,1,44,1,83325.77,1,0,1,80828.78,0
706,1,31,1,117020.08,2,1,0,54439.53,0
593,0,39,8,151391.68,1,1,0,27274.6,1
684,1,40,2,70291.02,1,1,1,115468.84,1
624,1,71,7,0,2,1,1,108841.83,0
631,1,29,2,0,2,1,1,18581.84,0
602,0,42,10,0,2,0,0,169921.11,1
689,0,55,1,76296.81,1,1,0,42364.75,1
809,0,42,6,64497.94,3,0,1,182436.81,1
669,1,57,5,0,2,1,1,56875.76,0
625,0,45,3,0,1,1,1,184474.15,1
599,1,30,9,105443.68,1,1,1,121124.53,0
584,0,50,1,0,1,0,1,152567.75,1
499,1,35,10,0,2,1,0,10722.54,0
526,1,38,2,0,2,0,0,58010.98,0
625,0,35,5,86147.46,2,1,0,163440.8,1
537,0,38,1,96939.06,1,1,1,102606.92,0
684,1,60,2,116563.58,1,1,0,120257.7,1
850,1,41,3,136416.82,1,0,1,57844.26,0
513,1,30,5,0,2,1,0,162523.66,0
618,0,40,1,133245.52,2,1,1,54495.82,0
671,0,47,7,114603.76,2,1,0,153194.32,1
624,1,35,2,0,2,1,0,87310.59,0
751,0,51,7,148074.79,1,1,0,146411.41,1
636,1,36,1,0,3,1,1,74048.1,1
607,0,62,8,108004.64,1,1,1,23386.77,1
635,0,27,8,127471.56,1,1,1,152916.05,1
656,0,49,9,97092.87,1,1,0,74771.22,1
793,1,32,2,0,2,1,0,193817.63,1
609,1,37,5,129312.79,1,1,1,26793.82,0
850,0,35,6,81684.97,1,1,0,824,0
669,1,51,3,88827.53,1,0,0,85250.77,1
676,0,49,1,0,1,1,0,79342.31,1
695,1,29,5,0,2,1,1,6770.44,0
530,1,33,9,75242.28,1,0,1,101694.67,0
509,1,29,1,0,2,1,0,69113.14,0
517,0,45,4,0,1,0,0,172674.36,1
665,1,51,2,0,1,0,0,53353.36,0
631,0,22,6,139129.92,1,1,1,63747.51,0
596,1,40,5,62389.03,3,1,0,148623.43,1
498,1,46,1,91857.66,1,1,0,101954.78,1
594,0,56,7,0,1,1,0,26215.85,1
570,0,30,10,176173.52,1,1,0,97045.32,1
721,1,38,7,0,1,0,1,53534.8,0
682,1,40,4,0,2,1,1,140745.91,0
663,1,39,4,0,1,1,0,76884.05,0
735,0,53,8,123845.36,2,0,1,170454.93,1
713,1,46,5,0,1,1,1,55701.62,0
632,1,43,2,100013.51,1,1,0,24275.32,0
479,0,33,2,208165.53,1,0,0,50774.81,1
658,1,21,7,0,2,0,1,154279.87,0
598,0,40,9,0,1,1,0,68462.59,1
512,0,33,6,121685.31,2,1,1,83681.97,0
537,1,28,0,88963.31,2,1,1,189839.93,0
732,1,55,9,136576.02,1,0,1,3268.17,1
552,1,38,10,132271.12,2,1,1,46562.02,0
675,0,33,0,141816.25,1,1,0,64815.05,1
443,0,54,3,138547.97,1,1,1,70196.23,1
686,0,34,1,0,2,1,0,87278.48,0
588,1,35,3,104356.38,1,1,0,94498.82,0
738,1,37,7,140950.92,2,1,0,195333.98,0
744,1,30,1,128065.12,1,1,0,121525.48,0
639,0,27,2,0,2,0,0,125244.18,0
570,0,29,4,153040.03,1,1,1,131363.57,1
692,1,45,6,142084.04,4,1,0,188305.85,1
749,0,46,9,66582.81,1,1,0,78753.12,1
691,0,33,6,0,2,1,1,100408.31,0
481,0,39,6,0,1,1,1,24677.54,0
752,1,33,4,0,2,1,1,39570.78,0
679,1,47,10,198546.1,2,1,0,191198.92,1
633,0,39,2,0,2,0,0,191207.03,0
674,0,31,1,0,1,1,0,128954.05,0
508,1,54,10,0,1,1,1,175749.36,0
555,0,44,3,105770.7,3,1,0,60533.96,1
751,0,48,9,0,1,1,0,137508.42,1
738,0,39,1,94435.45,2,0,1,189430.86,0
595,0,53,7,0,2,1,0,41371.68,1
577,0,43,3,127940.47,1,0,0,125140.72,1
699,1,32,3,0,2,1,1,170770.44,0
826,0,30,5,0,2,0,1,157397.57,0
656,0,46,7,141535.52,1,1,0,50595.15,1
556,0,47,2,139914.27,1,1,1,50390.98,0
569,1,41,4,120243.49,1,1,0,163150.03,1
588,0,22,9,67178.19,1,1,1,163534.75,1
849,0,41,6,0,2,1,1,169203.51,1
517,1,53,0,109172.88,1,1,0,54676.1,1
645,0,55,7,0,2,1,1,18369.33,0
742,0,44,8,107926.02,1,0,1,17375.27,1
834,0,57,8,112281.6,3,1,0,140225.14,1
721,1,41,7,0,2,0,1,61018.85,0
590,1,29,10,0,1,1,1,51907.72,1
748,0,39,9,132865.56,1,1,1,59636.43,1
612,1,76,6,96166.88,1,1,1,191393.26,0
540,0,40,3,165298.12,1,0,1,199862.75,0
719,0,33,7,0,2,1,0,20016.59,0
598,1,48,6,120682.53,1,1,0,30635.52,1
579,1,42,0,144386.32,1,1,1,22497.1,1
599,1,35,6,137102.65,1,0,0,76870.81,0
773,1,37,2,103195.2,2,1,0,178268.36,0
526,1,28,1,112070.44,1,0,1,126281.83,0
548,1,49,9,108437.89,1,0,0,127022.87,1
672,1,37,5,153195.59,1,1,1,162763.01,0
537,0,38,10,0,1,0,0,52337.97,1
586,1,41,3,63873.56,1,1,0,83753.64,0
677,0,24,0,148298.59,2,0,0,182913.95,0
634,0,37,7,143258.85,2,1,0,192721.98,0
527,0,35,8,0,1,1,0,98031.53,1
668,0,53,10,110240.04,1,0,0,183980.56,1
573,0,32,9,125321.84,2,1,1,130234.63,0
638,1,62,4,108716.59,2,1,1,74241.09,0
629,0,37,10,99546.25,3,0,1,25136.95,1
775,0,30,5,0,1,1,0,193880.6,1
529,0,31,5,0,2,1,0,26817.23,0
757,1,28,3,75381.15,1,1,1,199727.72,0
759,1,38,1,0,2,1,0,20778.39,0
520,0,45,1,123086.39,1,1,1,41042.4,1
738,0,26,3,0,2,1,0,67484.16,0
535,1,48,9,109472.47,1,1,0,157358.43,1
615,1,59,4,155766.05,1,1,1,110275.17,0
726,0,35,9,0,2,0,1,100556.98,0
714,1,52,4,100755.66,1,1,1,186775.25,0
694,0,35,7,0,1,1,0,133570.43,1
786,0,33,0,83036.05,1,0,1,154990.58,1
698,1,27,6,125427.37,2,0,0,27654.44,0
601,0,46,3,98202.76,1,0,0,137763.93,0
769,1,41,1,72509.91,1,1,0,25723.73,0
646,0,50,5,142644.64,2,1,1,142208.5,1
659,0,44,9,23503.31,1,0,1,169862.01,1
686,1,39,4,0,2,1,0,155023.93,0
655,1,37,8,163708.58,2,0,0,76259.23,0
711,1,32,5,0,2,1,1,147720.27,0
629,1,31,6,0,2,1,0,93881.75,0
684,1,46,0,0,2,1,1,36376.97,0
707,0,36,6,0,1,0,0,98810.78,0
452,1,52,1,98443.14,2,0,0,92033.98,0
633,0,47,0,0,1,1,1,6342.84,1
768,1,25,6,0,2,1,1,21215.67,0
668,1,56,9,110993.79,1,1,0,134396.64,1
707,1,44,3,0,2,1,1,135077.01,0
754,1,39,7,157691.98,2,1,0,133600.89,1
544,1,47,5,105245.21,1,0,0,99922.08,1
762,1,31,7,117687.35,1,1,1,159344.43,0
772,1,23,2,0,2,1,0,18364.19,0
691,0,37,7,123067.63,1,1,1,98162.44,1
563,0,34,6,0,2,0,0,36536.93,0
676,0,41,4,101457.14,1,1,1,79101.67,0
576,1,52,2,100549.43,2,1,1,16644.16,0
629,1,35,4,174588.8,2,0,1,158420.14,0
687,0,24,3,110495.27,1,1,0,158615.41,0
660,0,37,2,133200.09,1,0,0,71433.88,0
548,0,41,4,82596.8,1,0,1,55672.09,0
609,1,31,9,103837.75,1,1,1,150218.11,0
659,0,42,2,0,1,0,0,162734.31,1
526,1,52,8,93590.47,1,0,1,21228.71,1
519,1,38,1,114141.64,1,1,1,60988.21,1
562,0,31,9,117153,1,1,1,108675.01,0
482,1,45,7,156353.46,1,1,0,72643.95,1
535,1,37,3,175534.78,2,1,1,9241.52,0
561,0,27,9,135637,1,1,0,153080.4,1
771,1,27,2,0,2,1,1,199527.34,0
601,1,43,3,141859.12,2,1,1,111249.62,0
600,1,37,8,177657.35,1,1,1,77142.32,0
575,1,47,9,107915.94,2,1,1,63452.18,1
570,0,57,5,86568.75,1,0,1,103660.31,0
532,1,52,9,137755.76,1,1,0,163191.99,1
833,1,32,6,0,1,1,1,44323.22,1
736,1,50,9,116309.01,1,1,0,185360.4,1
617,0,34,0,131244.65,2,1,0,183229.02,0
703,1,35,5,140691.08,2,1,0,167810.26,0
581,0,26,3,105099.45,1,1,1,184520,1
648,1,23,9,168372.52,1,1,0,134676.72,0
596,1,36,2,0,2,0,1,125557.95,0
627,0,44,5,0,2,1,0,82969.61,1
494,1,40,7,0,2,0,1,158071.69,0
632,0,49,5,167962.7,1,0,0,140201.21,0
619,1,44,3,116967.68,1,1,0,5075.17,1
465,0,33,6,0,2,1,1,95500.98,0
501,0,34,7,93244.42,1,0,1,199805.63,0
759,0,33,2,0,2,1,0,56583.88,0
533,1,43,4,80442.06,2,0,1,12537.42,0
632,0,35,2,150561.03,2,0,0,64722.61,0
686,1,60,9,0,3,1,1,75246.21,1
497,1,37,8,128650.11,2,1,1,163641.53,0
652,0,51,3,0,1,1,0,173989.47,1
477,1,47,9,144900.58,1,1,0,61315.37,1
488,0,31,8,97588.6,1,0,0,124210.53,0
693,0,46,3,151709.33,1,1,0,180736.24,0
738,0,33,3,122134.4,2,0,1,27867.59,0
690,1,31,2,137260.45,2,1,0,55387.28,0
632,1,41,8,127205.32,4,1,0,93874.87,1
727,0,31,10,96997.09,2,0,0,76614.04,0
508,0,64,2,0,1,1,1,6076.62,0
550,1,31,5,142200.19,2,1,1,122221.71,0
759,1,26,4,0,2,1,0,135394.62,0
549,1,29,3,0,2,1,0,146090.38,0
756,0,26,5,155143.52,1,0,1,135034.57,1
579,1,38,8,0,2,0,0,91763.67,0
619,0,41,8,0,3,1,1,79866.73,1
773,1,64,2,145578.28,1,0,1,186172.85,0
579,0,26,10,162482.76,1,1,1,18458.2,0
542,1,29,9,0,1,1,0,8342.35,0
568,1,43,5,87612.64,4,1,1,107155.4,1
769,0,73,1,0,1,1,1,29792.11,0
608,1,26,1,106648.98,1,0,1,7063.6,0
731,1,37,3,116880.53,1,0,0,172718.35,1
850,0,40,4,97990.49,2,0,0,106691.02,0
570,1,39,10,129674.89,2,1,0,80552.36,0
611,1,53,3,83568.26,1,0,0,1235.49,0
775,1,48,4,178144.91,2,0,0,50168.41,1
699,1,36,6,147137.74,1,1,1,33687.9,0
618,1,37,5,0,1,0,1,178705.45,1
704,1,36,3,114370.41,1,0,1,66810.48,0
835,0,47,5,108289.28,2,1,1,45859.55,1
592,1,27,3,0,2,1,1,19645.65,0
698,1,29,5,95167.55,1,1,1,152723.23,0
581,0,54,2,152508.99,1,1,0,187597.98,1
498,1,33,1,198113.86,1,1,0,69664.35,0
497,0,29,4,85646.81,1,0,0,63233.02,1
802,1,51,7,0,1,0,1,40855.79,0
690,0,40,9,77641.99,1,0,0,189051.59,1
522,1,30,3,0,2,1,0,145490.85,0
502,0,40,7,117304.29,1,0,0,196278.32,0
730,0,62,2,0,2,1,1,162889.1,0
707,1,43,10,0,2,1,0,118368.2,0
513,0,45,0,164649.52,3,1,0,49915.52,1
762,1,46,6,123571.77,3,0,1,57014.17,1
588,0,34,3,120777.88,1,1,1,131729.52,0
663,1,42,5,90248.79,1,1,1,79169.73,0
631,1,48,1,106396.48,1,1,1,150661.42,1
725,0,47,1,104887.43,1,0,0,86622.56,1
850,1,34,2,72079.71,1,1,1,115767.93,0
553,1,38,3,99844.68,1,0,0,187915.7,0
466,1,26,3,156815.71,1,1,1,137476.09,0
613,1,47,6,146034.74,1,1,1,77146.14,0
698,1,52,8,96781.39,1,1,1,153373.71,0
633,1,40,4,150578,1,0,1,34670.62,1
678,0,46,1,0,2,0,0,82106.19,0
608,1,42,10,163548.07,1,1,0,38866.85,0
682,0,37,8,148580.12,1,1,0,35179.18,0
395,0,34,5,106011.59,1,1,1,17376.57,1
578,1,37,1,135650.88,1,1,0,199428.19,0
547,1,55,4,111362.76,3,1,0,16922.28,1
609,1,37,1,39344.83,1,1,1,178291.89,1
585,0,28,9,135337.49,2,1,1,40385.61,0
513,1,44,1,63562.02,2,0,1,52629.73,1
705,1,48,9,114169.16,1,0,0,173273.2,1
652,0,36,1,0,2,1,1,19302.78,0
696,1,24,9,0,1,0,0,10883.52,0
747,1,49,6,202904.64,1,1,1,17298.72,1
511,0,46,1,0,1,1,1,115779.48,1
743,1,43,2,161807.18,2,0,1,93228.86,1
532,1,52,3,110791.97,1,1,0,148704.77,1
554,0,54,6,108755,1,1,0,40914.32,1
604,0,34,3,0,2,1,0,38587.7,0
757,0,55,9,117294.12,4,1,0,94187.47,1
491,1,26,4,102251.14,1,1,1,145900.89,0
521,1,22,5,0,2,1,1,99828.45,0
596,1,33,8,0,1,1,0,121189.3,1
850,0,35,7,114285.2,1,0,1,129660.59,0
633,1,63,4,114552.6,1,1,0,73856.28,1
555,0,27,8,102000.17,1,1,1,116757,0
563,1,24,7,0,2,0,0,16319.56,0
696,1,42,7,162318.61,1,1,0,121061.89,0
535,0,50,1,140292.58,3,0,0,69531.22,1
600,1,34,0,0,2,0,1,3756.23,0
714,0,52,2,0,1,0,1,144045.08,1
557,1,42,4,0,2,0,1,86642.38,0
788,0,49,4,137455.99,1,1,0,184178.29,1
648,0,38,2,0,2,0,1,9551.49,0
583,1,27,4,105907.42,2,1,1,195732.04,0
565,1,52,5,97720.35,2,1,0,175070.94,1
705,1,25,9,0,2,0,1,112331.19,0
685,1,43,4,97392.18,2,1,0,43956.83,0
844,0,41,10,76319.64,1,1,1,141175.18,1
559,1,67,9,125919.35,1,1,0,175910.95,1
725,1,37,6,124348.38,2,0,1,176984.34,0
450,1,29,7,117199.8,1,1,1,43480.63,0
738,0,57,9,148384.64,1,0,0,155047.11,1
550,1,34,8,122359.5,1,0,0,116495.55,0
729,0,28,0,0,2,1,1,31165.06,1
743,1,59,5,108585.35,1,1,1,192127.22,1
727,1,34,2,146407.11,1,1,1,72073.72,0
619,0,35,4,90413.12,1,1,1,20555.21,0
634,1,34,8,105302.66,1,1,1,123164.97,0
608,0,35,6,0,2,1,1,143463.28,0
730,0,43,1,103960.38,1,1,1,193650.16,0
790,1,37,8,0,2,1,1,149418.41,0
807,0,40,1,134590.21,1,1,1,46253.65,0
627,0,55,6,0,1,0,0,91943.94,1
551,1,50,1,121399.98,1,0,1,84508.44,1
637,1,35,8,147127.81,2,1,1,84760.7,0
542,0,25,7,0,2,0,1,82393.08,0
553,0,27,3,0,2,0,0,159800.16,0
660,0,42,5,0,3,1,1,189016.24,1
618,1,41,4,115251.64,1,0,0,136435.75,0
647,1,43,9,0,2,1,1,78488.39,0
650,0,45,9,152367.21,3,1,0,150835.21,1
413,1,39,1,130969.77,2,1,1,158891.79,0
416,0,25,0,97738.97,2,1,1,160523.33,0
629,1,34,8,0,2,1,1,180595.02,0
743,0,48,5,118207.69,2,0,0,186489.14,1
536,0,41,9,0,1,1,0,121299.14,0
663,1,52,0,136298.65,1,1,0,144593.3,1
602,1,34,5,0,2,1,1,77414.45,0
635,0,47,2,125724.95,2,1,0,63236.97,0
524,0,64,5,0,1,1,0,136079.64,1
700,1,46,5,95872.86,1,1,0,98273.01,1
692,1,33,9,0,1,1,0,113505.93,1
562,1,37,2,0,1,0,1,52525.15,1
603,1,35,1,123407.69,1,1,0,152541.89,1
720,1,33,3,123783.91,2,1,1,142903.44,0
797,1,24,5,0,2,1,0,182257.61,0
529,0,31,7,0,2,1,1,175697.87,0
621,0,40,7,0,2,0,1,131283.6,1
753,1,44,3,138076.47,1,1,0,15523.09,1
605,0,30,9,135422.31,1,0,1,186418.85,0
593,0,41,4,119703.1,2,1,1,109783.29,0
741,0,36,0,127675.39,2,1,0,74260.16,0
601,1,48,9,163630.76,1,0,1,41816.49,1
676,0,30,5,0,2,0,0,179066.58,0
556,0,46,10,0,2,0,0,109184.24,0
850,1,55,0,98710.89,1,1,1,83617.17,1
649,0,49,2,0,1,1,0,84863.85,1
684,1,33,4,140700.61,1,1,0,103557.93,0
806,1,30,8,168078.83,1,1,0,85028.36,1
672,0,21,1,35741.69,1,1,0,28789.94,0
602,0,53,5,98268.84,1,0,1,45038.29,1
618,0,21,2,125682.79,1,0,0,57762,0
754,0,27,8,0,2,0,0,121821.16,0
606,0,47,0,137138.2,2,0,1,53784.22,0
743,1,43,5,0,2,0,0,113079.19,1
743,1,45,7,157332.26,1,1,0,125424.42,0
627,0,39,5,124586.93,1,1,0,93132.61,1
678,0,40,3,128398.38,1,1,0,168658.3,0
540,1,39,1,0,1,0,1,108419.41,0
615,0,33,3,137657.25,2,1,1,171657.57,0
623,0,37,4,140211.88,1,1,1,93832.33,0
679,0,44,3,118742.74,2,1,0,1568.91,0
632,1,37,1,138207.08,1,1,0,60778.11,1
790,0,47,10,148636.21,1,0,1,16119.96,1
514,1,45,1,178827.79,1,1,0,60375.18,0
491,1,33,5,83134.3,1,1,0,187946.55,0
693,0,37,6,95900.04,1,1,1,38196.24,0
529,1,34,9,0,1,1,1,93208.22,0
693,1,45,2,116546.59,2,0,0,23140.28,1
834,0,28,6,0,1,1,0,74287.53,0
566,0,44,5,141428.99,2,0,0,68408.74,0
589,1,36,1,100895.54,1,1,1,68075.14,0
582,1,29,4,0,2,0,0,156153.27,0
467,1,57,1,0,2,1,1,114448.77,0
564,0,33,2,115761.51,1,0,1,112350.21,1
678,1,32,4,139626.01,1,1,1,118235.52,1
540,0,31,7,0,1,0,1,183051.6,1
583,0,41,5,77647.6,1,1,0,190429.52,0
651,0,34,10,148962.46,1,1,0,66389.43,1
695,1,37,2,0,2,1,1,99692.65,0
497,1,41,5,80542.81,1,0,0,88729.22,1
648,1,49,5,0,1,1,0,149946.43,1
679,0,24,6,114948.76,2,0,1,135768.25,0
850,1,32,4,156001.68,2,1,1,151677.31,0
710,1,40,5,0,2,0,0,162878.96,0
687,0,30,6,0,2,0,0,179206.92,0
661,1,35,9,100107.99,1,1,0,83949.68,0
699,1,28,7,0,2,1,1,22684.78,0
617,0,39,5,83348.89,3,1,0,7953.62,1
595,0,44,4,96553.52,2,1,0,143952.24,1
669,1,50,9,201009.64,1,1,0,158032.5,1
613,0,27,5,125167.74,1,1,0,199104.52,0
611,0,40,2,125879.29,1,1,0,93203.43,0
455,0,37,6,170057.62,1,0,1,54398.56,0
596,1,48,2,131326.47,1,0,0,1140.02,1
585,0,56,1,128472.8,1,1,0,186476.91,1
850,1,42,6,84445.68,3,0,1,60021.34,1
738,0,40,1,115409.18,2,0,0,180456.8,0
619,1,46,8,62400.48,1,1,1,132498.39,1
628,0,50,4,143054.56,1,0,1,109608.81,1
803,0,65,2,151659.52,2,0,1,6930.17,0
628,0,51,9,155903.82,2,1,1,71159.84,0
521,0,49,4,82940.25,2,0,0,62413.01,1
669,0,50,4,112650.89,1,0,0,166386.22,1
686,0,41,10,0,1,1,0,133086.45,0
651,0,35,1,163700.78,3,1,1,29583.48,1
464,1,38,3,116439.65,1,1,0,75574.48,0
836,0,37,10,0,2,1,0,111324.41,0
511,0,75,9,105609.17,1,0,1,105425.18,0
518,0,45,8,0,2,1,1,36193.07,0
489,0,47,8,103894.38,2,1,1,107625.46,0
622,1,27,9,139834.93,1,1,1,152733.89,0
521,0,39,3,146408.68,1,0,0,72993.67,0
546,1,34,4,165363.31,2,1,1,25744.13,1
697,0,45,1,0,2,1,0,46807.62,1
571,1,33,3,71843.15,1,1,0,26772.04,0
814,1,29,1,131968.57,2,1,1,147693.92,0
637,0,39,3,109698.41,1,1,1,88391.29,1
638,1,50,1,102645.48,1,1,0,168359.98,1
641,1,35,5,0,2,1,0,93148.93,0
840,0,51,1,87779.83,1,0,1,36687.11,1
445,0,48,7,168286.58,1,1,0,16645.77,1
720,1,44,3,86102.27,1,1,0,180134.88,1
652,0,47,0,126597.89,2,1,1,38798.79,1
663,0,33,2,0,2,1,0,153295,0
525,0,30,0,157989.21,2,1,1,100687.67,0
662,0,54,1,187997.15,1,0,0,111442.71,1
581,1,38,1,133105.47,1,1,0,105732.9,1
685,1,38,4,0,2,1,1,35884.91,0
595,1,46,10,0,1,1,0,73489.15,1
588,0,21,8,0,2,1,1,110114.19,0
794,0,55,6,115796.7,1,1,0,160526.36,1
687,1,38,4,117633.28,1,0,1,88396.6,0
496,0,36,7,0,2,0,0,108098.28,0
576,0,71,6,140273.47,1,1,1,193135.25,1
498,1,45,7,109200.74,2,0,1,165990.44,0
696,0,30,0,0,2,1,1,9002.8,0
758,0,33,7,0,1,1,0,188156.34,0
747,0,40,3,0,1,0,0,57817.84,1
601,1,24,7,0,2,0,0,144660.42,0
477,1,22,5,82559.42,2,0,0,163112.9,1
558,1,32,5,73494.21,1,0,0,136301.1,0
850,1,49,6,128663.9,1,1,0,65769.3,1
505,0,36,2,79951.9,1,0,1,174123.16,1
591,0,51,8,132508.3,1,1,1,161304.68,1
554,0,35,10,74988.59,2,0,1,190155.13,0
774,0,47,6,94722.88,1,0,1,61450.96,0
765,1,40,6,138033.55,1,1,1,67972.45,0
524,0,28,7,0,2,0,1,147100.72,0
661,1,26,8,0,2,0,0,196875.87,0
606,1,33,8,0,2,1,1,63176.77,0
678,0,54,1,123699.28,2,0,1,105221.76,0
646,1,50,0,104129.24,2,1,0,181794.86,1
558,0,41,6,0,1,1,1,143585.29,1
729,0,42,7,0,2,1,0,58268.2,1
480,0,42,1,152160.21,2,1,0,101778.9,0
740,1,36,4,172381.8,1,1,1,86480.29,0
588,1,41,6,106116.56,2,1,0,198766.61,0
681,1,36,5,141952.07,1,1,1,185144.08,0
611,0,33,7,0,2,1,1,3729.89,0
717,0,34,1,0,2,1,0,119313.74,0
850,1,37,4,126872.6,1,1,0,197266.58,0
605,1,47,7,142643.54,1,1,0,189310.27,0
600,1,46,10,95502.21,1,0,0,19842.18,0
827,1,38,5,0,2,0,0,103305.01,0
628,0,31,5,0,1,0,0,147963.07,1
820,1,36,4,0,2,1,0,31422.69,0
665,1,36,1,0,2,0,1,121505.61,0
850,1,31,4,146587.3,1,1,1,89874.82,0
703,0,42,7,0,2,0,1,72500.68,0
588,1,32,3,109109.33,1,0,1,4993.94,0
517,1,56,9,142147.32,1,0,0,39488.04,1
758,0,43,10,0,2,1,1,55313.44,0
619,1,52,8,0,2,1,1,123242.11,0
642,1,26,8,144238.7,1,1,1,184399.76,0
633,0,60,8,69365.25,1,1,1,10288.24,0
562,0,57,3,0,3,1,0,6554.97,1
636,1,34,8,0,2,1,0,38570.13,0
550,1,22,6,154377.3,1,1,1,51721.52,0
561,1,24,8,143656.55,1,0,1,180932.46,0
662,0,39,5,138106.75,1,0,0,19596.73,0
646,0,33,2,0,2,0,0,198208,0
567,0,48,3,0,1,1,0,55362.45,0
725,0,31,6,0,1,0,0,61326.43,0
661,1,37,7,109908.06,2,1,0,115037.67,1
681,1,49,8,142946.18,1,0,0,187280.51,1
436,1,45,3,104339.11,2,1,1,183540.22,1
607,0,39,8,105103.33,1,1,0,104721.5,1
754,1,34,7,0,2,1,1,65219.85,0
850,0,66,0,127120.62,1,0,1,118929.64,1
599,0,43,4,0,1,1,0,170347.1,0
586,0,46,0,0,3,0,1,131553.82,1
808,0,67,10,124577.15,1,0,1,169894.4,0
515,1,29,4,151012.55,2,1,0,9770.97,0
663,0,58,5,216109.88,1,0,1,74176.71,1
824,1,77,3,27517.15,2,0,1,2746.41,0
752,0,41,8,0,2,1,0,139844.04,1
628,1,50,8,0,1,0,0,144366.83,1
745,0,36,9,0,1,1,0,19605.18,1
454,0,50,10,92895.56,1,1,0,154344,1
503,1,32,4,0,2,1,1,153036.97,0
548,0,37,9,0,2,0,0,98029.58,0
668,1,28,4,107141.27,1,1,0,193018.71,0
